id,created_at,text,screen_name,description,location,followers_count,statuses_count,retweet_count
"793440172398424064","2016-11-01","rt latest result postabc presidenti track poll","monie_rude","magachristian american nra israel support constitut qanon corsi kill the deep state","CA","1772","8855","7"
"793440168913010688","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","Dengony","nyc way south beach","NY","488","57066","20320"
"793440172448813057","2016-11-01","rt foxandfriend trump lead clinton latest poll see boost enthusiasm johnrobertsfox","mphillips1699","i mother grandmoth widow semi retir i work law enforc school system truck driver car sale mani other sixti year","TN","70","7257","421"
"793440152580390912","2016-11-01","rt danaschwartzzz i feel like type email hillari clinton peopl like ignor","42nagirl","wife girl mom photograph singer music lover occasion blogger you take girl nashvill take nashvill girl","FL","2822","88495","26795"
"793440178505261056","2016-11-01","rt wsjopinion meltdown justic attorney general loretta lynch abdic duti clinton probe","rdavidfloyd","just pilgrim conserv christian happili marri dad papa trump kag maga ifb maga patriot list date","CA","20492","36481","774"
"793440174474719236","2016-11-01","rt joeconchatv icymi my mon commentari sever tie brazil nt solv real problem she conduit clinton camp","L_Gale517","fierc independ antiwar humanist","NC","1161","94664","170"
"793440177117073408","2016-11-01","rt biggest elect fraud in histori discov in the unit state break now via","thatgirlsandra5","govern polit we super elit","FL","2101","227573","1"
"793440177653899264","2016-11-01","rt shock video liber msnbc host chris matthew endors trump truthfe clinton","BeasMom1","list peac patriot restor today thank you presid trump readi maga proud navi veteran wife","CA","713","15527","109"
"793440189100154880","2016-11-01","rt foxandfriend ingrahamangl anyon think comey tri affect outcom elect sugg","kodam1313","leo","CA","343","7452","935"
"793440181672144896","2016-11-01","rt realdonaldtrump wow lead abc washingtonpost poll gone point two week most crook hil","CaptainSurfs","calibr carbon compet captain s canni kibitz kindl king confid chart cours correct","NJ","59","3359","14146"
"793440189016371200","2016-11-01","rt scarylawyerguy is news trump campaign oper open admit engag voter suppress effort ask eve","billieski","rn retir theresist fbr standupamerica i vote democrat nomine go bear cancer suck","IL","5737","68673","35"
"793440182942834689","2016-11-01","rt carold fbi insid leak all clinton foundat expos involv entir us govern","winkinss","alway trump marri year no dm look get know better so annoy","NH","13608","110280","24"
"793440183479861248","2016-11-01","rt harlan zero surpris fed find russian link trump campaign that anoth conspiraci theori clinton","GoTravelExplore","wife mother friend small busi owner travel agent extraordinair","FL","283","12675","1923"
"793440183907680256","2016-11-01","rt donaldjtrumpjr ny time hillari s best surrog say link know campaign lie along deflect usual http","RajsNotes","donald j trump against unnecessari war middl east uncontrol illeg immigr radic islam terror unbeliev corrupt","OH","123","18604","1137"
"793440183135985664","2016-11-01","rt foxandfriend speakerryan i vote donald trump last week earli vote","RohnWBishop","chairman republican parti fond du lac counti dad husband cub fan waupun wi","WI","755","39575","477"
"793440182380982272","2016-11-01","rt jonathanweisman watch congress tv ad bipartisanship virtu elect pursu actual h","Jeff_Leader","","IN","357","74886","68"
"793440193260814336","2016-11-01","rightmerg cnn dailycal","W0QGS","licens amateur oper ks skywarn storm spotter presid jacksonarc club holtonk all opinion","KS","208","2949","0"
"793440191511797760","2016-11-01","nation clinton upheld exampl flog women via realdennislynch","diannawolfe13","retir rn i m old tire piss maga nra kag no dm s pleas here support presid realdonaldtrump no list","FL","6672","45160","0"
"793440191788806144","2016-11-01","rt biggest elect fraud in histori discov in the unit state break now via mitchellv","thatgirlsandra5","govern polit we super elit","FL","2101","227573","1"
"793440192950636545","2016-11-01","rt tonyschwartz no event lifetim come close import trump s lose absent i worri planet doom","solidadvice1981","we import offic democraci citizen presid barack obama zeta phi beta no list resist jesuswept bgsu","OH","1554","99961","2077"
"793440153167626240","2016-11-01","rt usaneedstrump when investig donald trump goe horribl wrong tuesdaymotiv hillaryclinton your bad debunk","JuliaFreitag3","me","PA","35","715","1322"
"793440197715296257","2016-11-01","rt danscavino peter thiel we re vote for trump because we judg the leadership of our countri to have fail","Britt_kayleen","","OH","36","5142","1875"
"793440194598871042","2016-11-01","rt donaldjtrumpjr ny time hillari s best surrog say link know campaign lie along deflect usual http","TonivLong","marri high school sweetheart mother three son grandmoth love adventur outdoor fish cook famili","GA","872","2797","1137"
"793440203176341504","2016-11-01","clinton wish stuck pen paper skimmlif via theskimm","WENDYLEWISCO","marketingcommun socialmedia boutiqu agenc ig wendylewisco beautyinthebag","NY","28859","18493","0"
"793440152014163968","2016-11-01","rt darrensand rephastingsfl besid regard black turnout alloc resourc fl per marcacaputo","JummyNBC","anchorreport nbcwashington nkf donatelif support virginiatech gonzagau alumna virginia nativ unapologet dc sport fan","WA","10570","84055","2"
"793440203688083456","2016-11-01","rt biggest elect fraud in histori discov in the unit state break now via weneedtru","thatgirlsandra5","govern polit we super elit","FL","2101","227573","1"
"793440206762352641","2016-11-01","rt ryangrim wan na know funniest part readi trump s bud russian alfabank financ iran s nuclear program","tdspaw","wife mom lifelong democrat voter resist representationmatt","IL","447","41547","540"
"793440205592231936","2016-11-01","rt manjibackfist rogerjstonejr i m former berni support i vote trump i would nt vote berni today nt","Redheaded_Jenn","hardcor redneck i nt paint nail i nt wear dress the hair natur temper real ivapeivot maga no train","SC","24226","170931","10"
"793440199569178628","2016-11-01","rt wikileak no link trump amp russia no link assang amp russia but podesta amp clinton involv sell us uranium","Jonny_Doc4","just tri live life like dog eat sleep carefre","OH","399","647","53498"
"793440167361187840","2016-11-01","rt us offici doubt donald trump has direct link russia investig hv search connect came w zero ht","JulianneHTucker","jesus follow mom twin boy plus three lilli pulitz uk basketbal equestrian ga peach proud descend revolutionari csa soldier","GA","637","3218","98"
"793440204770144256","2016-11-01","rt hillari clinton email scandal explain breitbart via breitbartnew","cactusflower81","navi brat pro america pro freedom pro us militari pro border anti pc bullshit do nt tread trumptrain","NJ","8350","259495","4"
"793440205088952322","2016-11-01","break abc uncov million of payment from russia to trump campaign panic via bipartisan report","forpyren","stephani pyren fine artist my newest bodi work passion man quest life put theme danc energet time mayb haunt","FL","14","810","0"
"793440204896034816","2016-11-01","rt kerpen network blame cop investig alleg crimin","threestangtyry","and i stay stick hick firearm so much smoke window i m hearin neighbor fire alarm","OH","2285","168489","598"
"793440202127659008","2016-11-01","rt usarmyvet abc news washington post poll trump gain point hillari week oreillyfactor foxbusi","SupporterDonald","maga potustrump vpotusp keepamericagreat libtard jerusalemisinisrael blacksfortrump hispanicsfortrump","FL","247","19998","253"
"793440171794567168","2016-11-01","rt ppollingnumb abc wapost poll in tossup state arizona florida north carolina ohio amp utah trump clinton","quartknee103","polit freak use twitter friend cowork nt hate antisoci extrovert","NC","880","53674","945"
"793440201402093568","2016-11-01","american reckon damag trump done matter win the threat system","DemocratsDGofKS","voic dougla counti democrat ne kansa becom blue you member go websit join us month saturday seminar","KS","1037","13526","0"
"793440198340317184","2016-11-01","berlin frustrat europ hope clinton win can spur elus iran deal","VINNews","vosizneia vin news cover news orthodox jewish communiti ny around world","NY","12745","88430","0"
"793440200244469760","2016-11-01","fbi there no link between donald trump and russian govt","LIONSREPUBLIC","the news msm give","TX","567","11667","0"
"793440201313886208","2016-11-01","rt voxdotcom hillari clinton use appoint build parti","sddphoto","freelanc photograph travelswimartimprov golfnaturesci cook cultur classicaljazz enthusiast new websit evolv","AZ","4396","773885","22"
"793440209690062848","2016-11-01","only compar barelysenti slime mold trump compar normal candid s amor crook","dutchindian","","GA","366","58423","0"
"793440215255744512","2016-11-01","rt if russia threat usa hillari clinton sell uranium nuke clintonnewsnetwork kellyfil","SLYR123","mom wife yoga teacher proud christian proud american trump support dog lover","TX","3516","124553","1621"
"793440208150814720","2016-11-01","hillaryclinton you re disgust liar how live","FireworksBama","follow christ","AL","152","4367","0"
"793440215159349249","2016-11-01","rt biggest elect fraud in histori discov in the unit state break now via","thatgirlsandra5","govern polit we super elit","FL","2101","227573","1"
"793440211745116160","2016-11-01","rt jamisonfos good news america russia help trump destabil america like trump","AcreJudi","bird watcher volunt the denver art museum passion follow nativ american art proud democrat","CO","800","127658","111"
"793440220930793473","2016-11-01","rt davidfrum the foreign power manipul elect precis favor one parti it partisan stop","Amy_Siskind","activist feminist author the week list websit podcast politico pres thenewagendafmr wall st exec organ wethepeoplemarch","NY","387740","61255","563"
